guidance	การแนะแนว	จิตวิทยา	
Guilford Dimensions of Intelligence	ทฤษฎีมิติด้านเชาวน์ปัญญาโดยกิลฟอร์ด	จิตวิทยา	
Guilford-Zimmerman Temperament Survey (GZTS)	แบบประเมินบุคลิกภาพโดยกิลฟอร์ดและซิมเมอร์แมน	จิตวิทยา	
guilt	ความรู้สึกผิด	จิตวิทยา	
guilt feelings	ความรู้สึกผิด	จิตวิทยา	
feelings of guilt	ความรู้สึกผิด	จิตวิทยา	
sense of guilt	ความรู้สึกผิด	จิตวิทยา	
Guthrie’s Contiguous Conditioning Theory	ทฤษฎีเงื่อนไขความต่อเนื่องของกัทรี	จิตวิทยา	
Guttman Scale	มาตรกัตต์แมน	จิตวิทยา	
GZTS (Guilford-Zimmerman Temperament Survey)	จีแซดทีเอส	จิตวิทยา	
habit	นิสัย	จิตวิทยา	
habitat	แหล่งที่อยู่	จิตวิทยา	
habitat	ถิ่นที่อยู่	จิตวิทยา	
habit formation	การสร้างนิสัย	จิตวิทยา	
habituation	ความคุ้นเคย	จิตวิทยา	
habituation	ความเคยชิน	จิตวิทยา	
habituation	การติดเป็นนิสัย	จิตวิทยา	
hallucination	น ประสาทหลอน	จิตวิทยา	
hallucinogen	สารก่อประสาทหลอน	จิตวิทยา	
hallucinosis	ภาวะประสาทหลอน	จิตวิทยา	
halo effect	เฮโลเอฟเฟกต์	จิตวิทยา	
handedness	ความถนัดการใช้มือ	จิตวิทยา	
handicap	ความพิการ	จิตวิทยา	
haptic	การศึกษาเกี่ยวกับการสัมผัส	จิตวิทยา	
Hawthorne effect	ฮอว์ทอร์นเอฟเฟกต์	จิตวิทยา	
Head Start	เฮดสตาร์ต	จิตวิทยา	
Health Psychology	จิตวิทยาสุขภาพ	จิตวิทยา	
hearing	การได้ยิน	จิตวิทยา	
Hebb’s Theory of Perceptual Learning	ทฤษฎีการเรียนรู้แบบรับรู้ของเฮบบ์	จิตวิทยา	
hedonics	เฮโดนิกส์	จิตวิทยา	
hedonic tone	ระดับความรู้สึก	จิตวิทยา	
hedonism	เฮโดนิซึม	จิตวิทยา	
hedonism	คติสุขารมณ์	จิตวิทยา	
Heller’s dementia	กลุ่มอาการของเฮลเลอร์	จิตวิทยา	
Heller’s syndrome	กลุ่มอาการของเฮลเลอร์	จิตวิทยา	
Hellin’s law	กฎของเฮลลิน	จิตวิทยา	
Helmholtz theory of accommodation	ทฤษฎีการปรับสายตาโดย เฮล์มโฮลทซ์	จิตวิทยา	
Helmholtz theory of hearing	ทฤษฎีการได้ยินโดยเฮล์มโฮลทซ์	จิตวิทยา	
Helmholtz theory of vision	ทฤษฎีการมองเห็นของเฮล์มโฮลทซ์	จิตวิทยา	
helping relationship	สัมพันธภาพในการให้ความช่วยเหลือ	จิตวิทยา	
helplessness	การช่วยตนเองไม่ได้	จิตวิทยา	
helplessness	การยอมจำนน	จิตวิทยา	
Henmon-Nelson Test of Mental Ability	แบบทดสอบความสามารถทางเชาวน์ปัญญาโดยเฮนมอนและเนลสัน	จิตวิทยา	
Herbartianism	จิตวิทยานิยมแฮร์บาร์ท	จิตวิทยา	
Herbartian Psychology	จิตวิทยาของแฮร์บาท	จิตวิทยา	
here and now	ที่นี่และเดี๋ยวนี้	จิตวิทยา	
hereditarianism	พันธุกรรมนิยม	จิตวิทยา	
hereditary predisposition	ความโน้มเอียงรับโรคทางพันธุกรรม	จิตวิทยา	
hereditary predisposition	ความไวแฝงรับโรคทางพันธุกรรม	จิตวิทยา	
heredity	พันธุกรรม	จิตวิทยา	
heredity	กรรมพันธุ์	จิตวิทยา	
Hering afterimage	ภาพติดตาเฮริง	จิตวิทยา	
Hering illusion	ภาพลวงตาเฮริง	จิตวิทยา	
Hering theory of color vision	ทฤษฎีการเห็นสีเฮริง	จิตวิทยา	
